  4:30AM,All summaries ,99937.77778,255862.53,13782.72,96.21,47.02857143,78.36,38.368,48.095
  4:35AM,All summaries ,99937.77778,255862.53,13782.72,96.2,47.02857143,78.36,38.368,48.095
  4:40AM,All summaries ,99937.77778,255862.53,13782.72,96.49,47.02857143,78.36,38.368,48.095
  4:45AM,All summaries ,99937.77778,255862.53,13782.72,96.43,47.02857143,78.36,38.368,48.095
  4:50AM,All summaries ,99937.77778,255862.53,13782.72,95.89,47.02857143,78.36,38.368,48.095
  4:55AM,All summaries ,99937.77778,255862.53,13782.72,94.41,47.02857143,78.36,38.368,48.095
  5:00AM,All summaries ,99937.77778,255862.53,13782.72,94.05,47.02857143,78.36,38.368,48.095
  5:05AM,All summaries ,99937.77778,255862.53,13782.72,93.17,47.02857143,78.36,38.368,48.095
  5:10AM,All summaries ,99937.77778,255862.53,13782.72,94.6,47.02857143,78.36,38.368,48.095
  5:15AM,All summaries ,99937.77778,255862.53,13782.72,95.62,47.02857143,78.36,38.368,48.095
  5:20AM,All summaries ,99937.77778,255862.53,13782.72,96.02,47.02857143,78.36,38.368,48.095
  5:25AM,All summaries ,99937.77778,255862.53,13782.72,95.51,47.02857143,78.36,38.368,48.095
  5:30AM,All summaries ,99937.77778,255862.53,13782.72,95.94,47.02857143,78.36,38.368,48.095
  5:35AM,All summaries ,99937.77778,255862.53,13782.72,94.84,47.02857143,78.36,38.368,48.095
  5:40AM,All summaries ,99937.77778,255862.53,13782.72,96.95,47.02857143,78.36,38.368,48.095
  5:45AM,All summaries ,99937.77778,255862.53,13782.72,89.3,47.02857143,78.36,38.368,48.095
  5:50AM,All summaries ,99937.77778,255862.53,13782.72,91.89,47.02857143,78.36,38.368,48.095
  5:55AM,All summaries ,99937.77778,255862.53,13782.72,94.47,47.02857143,78.36,38.368,48.095
  6:00AM,All summaries ,99937.77778,255862.53,13782.72,88.95,47.02857143,78.36,38.368,48.095
  6:05AM,All summaries ,99937.77778,255862.53,13782.72,93.07,47.02857143,78.36,38.368,48.095
  6:10AM,All summaries ,99937.77778,255862.53,13782.72,95.61,47.02857143,78.36,38.368,48.095
  6:15AM,All summaries ,99937.77778,255862.53,13782.72,96.21,47.02857143,78.36,38.368,48.095
  6:20AM,All summaries ,99937.77778,255862.53,13782.72,95.38,47.02857143,78.36,38.368,48.095
  6:25AM,All summaries ,99937.77778,255862.53,13782.72,96.87,47.02857143,78.36,38.368,48.095
  6:30AM,All summaries ,99937.77778,255862.53,13782.72,94.67,47.02857143,78.36,38.368,48.095
  6:35AM,All summaries ,99937.77778,255862.53,13782.72,96.18,47.02857143,78.36,38.368,48.095
  6:40AM,All summaries ,99937.77778,255862.53,13782.72,95.47,47.02857143,78.36,38.368,48.095
  6:45AM,All summaries ,99937.77778,255862.53,13782.72,94.84,47.02857143,78.36,38.368,48.095
